link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF,AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,MD_Volume,MD_speed_BPR,MD_speed_QVDF,MD_t0,MD_t3,MD_P, MD_D,MD_DC_ratio,MD_mu,PM_Volume,PM_speed_BPR,PM_speed_QVDF,PM_t0,PM_t3,PM_P, PM_D,PM_DC_ratio,PM_mu,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
201321AB,,-1,,,202585,202588,"LINESTRING (-112.419523 33.638935, -112.419678 33.638828)",,7,3,0,0.011580,15.000000,1200.000000,45.000000,12.750000,4.080706,14.999996, 14.999971,7.749998,7.750002, 0.000004,0.724462,0.000604,12.750000, 4.080706,14.999996, 14.999971,7.749998,7.750002, 0.000004,0.724462,0.000604,12.750000, 4.080706,14.999996, 14.999971,7.749998,7.750002, 0.000004,0.724462,0.000604,12.750000, 15.000,14.812,15.000,15.000,15.000,15.000,14.812,15.000,15.000,14.712,14.155,14.183,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,14.843,14.685,14.528,14.371,14.213,14.056,13.899,11.616,14.005,14.336,14.668,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.911,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201322AB,,-1,,,202586,202585,"LINESTRING (-112.419381 33.639043, -112.419523 33.638935)",,8,3,0,0.011060,35.000000,1200.000000,45.000000,29.750000,4.080706,34.999972, 34.999783,7.749994,7.750006, 0.000012,1.448924,0.001207,29.750000, 4.080706,34.999972, 34.999783,7.749994,7.750006, 0.000012,1.448924,0.001207,29.750000, 4.080706,34.999972, 34.999783,7.749994,7.750006, 0.000012,1.448924,0.001207,29.750000, 35.000,34.562,35.000,35.000,35.000,35.000,34.562,35.000,35.000,33.570,30.072,30.236,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,29.750,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,34.999,29.749,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,34.220,33.440,32.659,31.879,31.099,30.319,32.422,22.603,32.422,31.153,33.076,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.760,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201323AB,AZ-303-LOOP-NORTHBOUND,1,115+05691,,202599,202612,"LINESTRING (-112.418247 33.636862, -112.418240 33.640639)",,1,3,0,0.260310,68.000000,1935.000000,45.000000,57.799999,601.301364,67.982162, 67.870131,7.748270,7.751730, 0.003461,68.367765,0.035332,57.799999, 601.301364,67.982162, 67.870131,7.748270,7.751730, 0.003461,68.367765,0.035332,57.799999, 601.301364,67.982162, 67.870131,7.748270,7.751730, 0.003461,68.367765,0.035332,57.799999, 67.966,67.046,67.944,67.989,67.966,67.943,67.081,67.950,67.983,66.919,64.561,64.564,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,68.000,67.981,67.963,67.944,67.926,67.907,67.889,57.680,67.896,67.922,67.948,67.974,68.000,67.994,67.988,67.983,67.977,67.971,67.965,67.960,67.954,67.948,67.942,67.937,67.931,67.925,57.782,67.927,67.936,67.944,67.952,67.960,67.968,67.976,67.984,67.992,68.000,67.410,66.821,66.231,65.642,65.052,64.462,63.873,53.615,64.339,65.559,66.780,68.000,68.000,68.000,68.000,68.000,68.000,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.928,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201324AB,,-1,,,202607,202597,"LINESTRING (-112.418467 33.640626, -112.418445 33.636825)",,1,3,0,0.261970,68.000000,1935.000000,45.000000,57.799999,587.548732,67.982847, 67.874968,7.748334,7.751666, 0.003331,66.850903,0.034548,57.799999, 587.548732,67.982847, 67.874968,7.748334,7.751666, 0.003331,66.850903,0.034548,57.799999, 587.548732,67.982847, 67.874968,7.748334,7.751666, 0.003331,66.850903,0.034548,57.799999, 67.967,67.050,67.946,67.977,67.928,67.879,66.993,67.894,67.963,67.177,65.380,65.192,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,68.000,67.982,67.964,67.946,67.928,67.911,67.893,57.685,67.900,67.925,67.950,67.975,68.000,67.988,67.975,67.963,67.951,67.938,67.926,67.914,67.902,67.889,67.877,67.865,67.852,67.840,57.644,67.845,67.862,67.879,67.897,67.914,67.931,67.948,67.966,67.983,68.000,67.551,67.102,66.653,66.203,65.754,65.305,64.856,54.582,65.236,66.157,67.079,68.000,68.000,68.000,68.000,68.000,68.000,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.997,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.944,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201325AB,,-1,,,202602,202584,"LINESTRING (-112.417136 33.638814, -112.418026 33.640486)",,7,3,0,0.126140,15.000000,1200.000000,45.000000,12.750000,3.601049,14.999990, 14.999925,7.749995,7.750005, 0.000009,1.278614,0.001066,12.750000, 3.601049,14.999990, 14.999925,7.749995,7.750005, 0.000009,1.278614,0.001066,12.750000, 3.601049,14.999990, 14.999925,7.749995,7.750005, 0.000009,1.278614,0.001066,12.750000, 15.000,14.812,15.000,15.000,15.000,15.000,14.812,15.000,15.000,14.688,14.063,14.107,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,14.830,14.660,14.490,14.320,14.150,13.980,13.810,11.530,13.919,14.279,14.640,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.904,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201326AB,,-1,,,202599,202583,"LINESTRING (-112.418247 33.636862, -112.417276 33.638481)",,7,3,0,0.124830,15.000000,1200.000000,45.000000,12.750000,44.060238,14.999321, 14.994764,7.749672,7.750328, 0.000657,15.644337,0.013037,12.750000, 44.060238,14.999321, 14.994764,7.749672,7.750328, 0.000657,15.644337,0.013037,12.750000, 44.060238,14.999321, 14.994764,7.749672,7.750328, 0.000657,15.644337,0.013037,12.750000, 14.999,14.808,14.998,14.998,14.995,14.991,14.801,14.992,14.997,14.221,11.002,10.735,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.863,0.842,1.000,1.000,15.000,14.999,14.999,14.998,14.997,14.996,14.996,12.745,14.996,14.997,14.998,14.999,15.000,14.999,14.998,14.997,14.996,14.995,14.994,14.993,14.993,14.992,14.991,14.990,14.989,14.988,12.738,14.988,14.990,14.991,14.992,14.993,14.995,14.996,14.997,14.999,15.000,14.575,14.150,13.725,13.300,12.875,11.199,8.489,7.620,8.489,11.199,13.262,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.878,0.666,0.598,0.666,0.878,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201327AB,,-1,,,202587,202597,"LINESTRING (-112.418616 33.636979, -112.418445 33.636825)",,8,3,0,0.014480,35.000000,1200.000000,45.000000,29.750000,42.325211,34.998521, 34.988586,7.749693,7.750307, 0.000613,15.028286,0.012524,29.750000, 42.325211,34.998521, 34.988586,7.749693,7.750307, 0.000613,15.028286,0.012524,29.750000, 42.325211,34.998521, 34.988586,7.749693,7.750307, 0.000613,15.028286,0.012524,29.750000, 34.997,34.553,34.995,34.996,34.988,34.980,34.536,34.982,34.994,33.287,26.682,26.237,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.897,0.882,1.000,1.000,35.000,34.998,34.997,34.995,34.993,34.992,34.990,29.739,34.991,34.993,34.995,34.998,35.000,34.998,34.996,34.994,34.992,34.990,34.988,34.986,34.984,34.982,34.980,34.978,34.975,34.973,29.723,34.974,34.977,34.980,34.983,34.986,34.989,34.991,34.994,34.997,35.000,34.065,33.131,32.196,31.262,30.327,28.290,21.216,18.679,21.216,28.290,31.755,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.951,0.713,0.628,0.713,0.951,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201328AB,,-1,,,202582,202602,"LINESTRING (-112.417192 33.638624, -112.417136 33.638814)",,7,3,0,0.013490,15.000000,1200.000000,45.000000,12.750000,44.060238,14.999790, 14.998382,7.749899,7.750101, 0.000203,7.822168,0.006518,12.750000, 44.060238,14.999790, 14.998382,7.749899,7.750101, 0.000203,7.822168,0.006518,12.750000, 44.060238,14.999790, 14.998382,7.749899,7.750101, 0.000203,7.822168,0.006518,12.750000, 15.000,14.811,14.999,14.999,14.998,14.997,14.809,14.998,14.999,14.420,13.149,13.315,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,15.000,15.000,15.000,14.999,14.999,14.999,14.999,12.748,14.999,14.999,14.999,15.000,15.000,15.000,14.999,14.999,14.999,14.999,14.998,14.998,14.998,14.997,14.997,14.997,14.997,14.996,12.746,14.996,14.997,14.997,14.998,14.998,14.998,14.999,14.999,15.000,15.000,14.684,14.367,14.051,13.734,13.418,13.102,12.785,10.442,12.831,13.554,14.277,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.819,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201329AB,,-1,,,202583,202582,"LINESTRING (-112.417276 33.638481, -112.417192 33.638624)",,8,3,0,0.010980,35.000000,1200.000000,45.000000,29.750000,44.060238,34.998417, 34.987782,7.749672,7.750328, 0.000657,15.644337,0.013037,29.750000, 44.060238,34.998417, 34.987782,7.749672,7.750328, 0.000657,15.644337,0.013037,29.750000, 44.060238,34.998417, 34.987782,7.749672,7.750328, 0.000657,15.644337,0.013037,29.750000, 34.997,34.553,34.995,34.996,34.987,34.978,34.535,34.981,34.993,33.182,25.672,25.049,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.863,0.842,1.000,1.000,35.000,34.998,34.997,34.995,34.993,34.991,34.990,29.739,34.990,34.993,34.995,34.998,35.000,34.998,34.996,34.993,34.991,34.989,34.987,34.985,34.983,34.980,34.978,34.976,34.974,34.972,29.721,34.972,34.976,34.979,34.982,34.985,34.988,34.991,34.994,34.997,35.000,34.008,33.017,32.025,31.033,30.042,26.130,19.809,17.780,19.809,26.130,30.944,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.878,0.666,0.598,0.666,0.878,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201330AB,,-1,,,202584,202612,"LINESTRING (-112.418026 33.640486, -112.418240 33.640639)",,8,3,0,0.016550,35.000000,1200.000000,45.000000,29.750000,3.601049,34.999977, 34.999825,7.749995,7.750005, 0.000009,1.278614,0.001066,29.750000, 3.601049,34.999977, 34.999825,7.749995,7.750005, 0.000009,1.278614,0.001066,29.750000, 3.601049,34.999977, 34.999825,7.749995,7.750005, 0.000009,1.278614,0.001066,29.750000, 35.000,34.562,35.000,35.000,35.000,35.000,34.562,35.000,35.000,34.272,32.814,32.916,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,29.750,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,29.750,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,34.603,34.206,33.810,33.413,33.016,32.619,32.222,26.903,32.477,33.318,34.159,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.904,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201331AB,,-1,,,633,202743,"LINESTRING (-112.402516 33.631364, -112.403268 33.624322)",,9,3,0,0.487260,20.000000,99999.000000,45.000000,17.000000,13.923246,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.549298,0.000005,17.000000, 13.923246,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.549298,0.000005,17.000000, 13.923246,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.549298,0.000005,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201331BA,,-1,,,202743,633,"LINESTRING (-112.400080 33.623982, -112.399328 33.631024)",,9,3,0,0.487260,20.000000,99999.000000,45.000000,17.000000,14.185411,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.559641,0.000006,17.000000, 14.185411,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.559641,0.000006,17.000000, 14.185411,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.559641,0.000006,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201333AB,,-1,,,624,202730,"LINESTRING (-112.399667 33.647404, -112.405863 33.639815)",,9,3,0,0.633350,20.000000,99999.000000,45.000000,17.000000,5.983143,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.236046,0.000002,17.000000, 5.983143,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.236046,0.000002,17.000000, 5.983143,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.236046,0.000002,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201333BA,,-1,,,202730,624,"LINESTRING (-112.403379 33.637787, -112.397183 33.645376)",,9,3,0,0.633350,20.000000,99999.000000,45.000000,17.000000,6.200143,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.244607,0.000002,17.000000, 6.200143,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.244607,0.000002,17.000000, 6.200143,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.244607,0.000002,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201334AB,,-1,,,202730,202619,"LINESTRING (-112.403096 33.639294, -112.405411 33.646462)",,3,3,0,0.519120,39.000000,700.000000,45.000000,33.150002,8.127665,38.999923, 38.999402,7.749986,7.750014, 0.000029,1.442933,0.002061,33.150002, 8.127665,38.999923, 38.999402,7.749986,7.750014, 0.000029,1.442933,0.002061,33.150002, 8.127665,38.999923, 38.999402,7.749986,7.750014, 0.000029,1.442933,0.002061,33.150002, 39.000,38.512,39.000,39.000,38.999,38.999,38.511,38.999,39.000,38.392,37.064,37.042,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,33.149,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.999,38.999,38.999,38.999,33.149,38.999,38.999,38.999,38.999,38.999,38.999,39.000,39.000,39.000,39.000,38.668,38.336,38.005,37.673,37.341,37.009,36.677,30.729,36.923,37.616,38.308,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.927,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201334BA,,-1,,,202619,202730,"LINESTRING (-112.408461 33.645476, -112.406146 33.638308)",,3,3,0,0.519120,39.000000,700.000000,45.000000,33.150002,7.839658,38.999927, 38.999438,7.749986,7.750014, 0.000027,1.391802,0.001988,33.150002, 7.839658,38.999927, 38.999438,7.749986,7.750014, 0.000027,1.391802,0.001988,33.150002, 7.839658,38.999927, 38.999438,7.749986,7.750014, 0.000027,1.391802,0.001988,33.150002, 39.000,38.512,39.000,39.000,38.999,38.999,38.511,38.999,39.000,38.593,37.704,37.538,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.149,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.999,38.999,38.999,38.999,33.149,38.999,38.999,38.999,38.999,38.999,38.999,39.000,39.000,39.000,39.000,38.778,38.556,38.333,38.111,37.889,37.667,37.444,31.502,37.630,38.086,38.543,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.950,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
