mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,ib_link_lanes,ob_link_lanes,minmum,lanes,diff,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,mvmt_txt_id,geometry,volume,free_speed,allowed_uses
608,300,41662602,,411,1,1,412,1,1,1,2,1,1,,41830283,5770246246,left,,,,WBL,"LINESTRING (-111.9398057 33.4135040, -111.9398902 33.4134311)",,,auto
609,300,41662602,,411,1,1,415,2,2,1,2,1,1,,41830283,41662601,right,,,,WBR,"LINESTRING (-111.9398057 33.4135040, -111.9398923 33.4135754)",,,auto
610,300,41662602,,413,2,2,410,1,1,2,1,1,1,,5770246246,41830283,right,,,,NBR,"LINESTRING (-111.9398902 33.4134311, -111.9398057 33.4135040)",,,auto
611,300,41662602,,413,1,2,415,1,2,2,2,2,1,1,5770246246,41662601,thru,,,,NBT,"LINESTRING (-111.9398902 33.4134311, -111.9398923 33.4135754)",,,auto
612,300,41662602,,414,1,1,410,1,1,2,1,1,1,,41662601,41830283,left,,,,SBL,"LINESTRING (-111.9398923 33.4135754, -111.9398057 33.4135040)",,,auto
613,300,41662602,,414,1,2,412,1,2,2,2,2,1,1,41662601,5770246246,thru,,,,SBT,"LINESTRING (-111.9398923 33.4135754, -111.9398902 33.4134311)",,,auto
614,302,863736682,,426,1,1,539,1,1,1,1,1,1,0,41563475,41563472,thru,,,,SBT,"LINESTRING (-111.9423906 33.4212959, -111.9423892 33.4211515)",,,auto
615,302,863736682,,538,1,1,425,1,1,1,1,1,1,0,41563472,41563475,thru,,,,NBT,"LINESTRING (-111.9423892 33.4211515, -111.9423906 33.4212959)",,,auto
616,303,863733787,,437,1,2,428,1,2,2,2,2,2,0,5200239623,330683945_330683964,thru,,,,SBT,"LINESTRING (-111.9349500 33.4151466, -111.9349519 33.4150023)",,,auto
617,304,9143759910,,429,1,2,430,1,2,2,2,2,1,1,330683945_330683964,4346575409,thru,,,,EBT,"LINESTRING (-111.9338085 33.4146435, -111.9336365 33.4146447)",,,auto
618,304,9143759910,,429,1,2,606,1,2,2,3,2,1,1,330683945_330683964,330683944,thru,,,,EBT,"LINESTRING (-111.9338085 33.4146435, -111.9336531 33.4146857)",,,auto
619,305,5201685461,,496,1,1,438,1,1,1,2,1,1,0,330689687,2671959143,thru,,,,NBT,"LINESTRING (-111.9254206 33.4195267, -111.9255362 33.4196336)",,,auto
620,306,5201685462,,441,2,2,442,1,1,2,1,1,1,0,330683967_330683942,317327702,thru,,,,NBT,"LINESTRING (-111.9305916 33.4151921, -111.9305500 33.4153320)",,,auto
621,307,317327702,,442,1,1,443,1,1,1,1,1,1,0,5201685462,41654675,thru,,,,NBT,"LINESTRING (-111.9301725 33.4158565, -111.9300597 33.4159655)",,,auto
622,308,5201685465,,447,1,1,449,1,1,1,1,1,1,0,5280009872,5201685466,thru,,,,NBT,"LINESTRING (-111.9288784 33.4195148, -111.9288838 33.4196590)",,,auto
623,308,5201685465,,448,1,1,446,1,1,1,1,1,1,0,5201685466,5280009872,thru,,,,SBT,"LINESTRING (-111.9288838 33.4196590, -111.9288784 33.4195148)",,,auto
624,309,5201685466,,449,1,1,451,1,1,1,2,1,1,0,5201685465,41800245,thru,,,,NBT,"LINESTRING (-111.9289022 33.4199772, -111.9289108 33.4201214)",,,auto
625,309,5201685466,,450,1,1,448,1,1,1,1,1,1,0,41800245,5201685465,thru,,,,SBT,"LINESTRING (-111.9289108 33.4201214, -111.9289022 33.4199772)",,,auto
626,310,5201685467,,453,1,1,517,1,1,1,1,1,1,0,41800245,6678068362,thru,,,,NBT,"LINESTRING (-111.9289591 33.4207976, -111.9289614 33.4209418)",,,auto
627,310,5201685467,,516,1,1,452,1,1,1,2,1,1,0,6678068362,41800245,thru,,,,SBT,"LINESTRING (-111.9289614 33.4209418, -111.9289591 33.4207976)",,,auto
628,311,2671959118,,455,1,1,457,1,1,1,1,1,1,0,6678068362,5201685468,thru,,,,NBT,"LINESTRING (-111.9289509 33.4212164, -111.9289470 33.4213018)",,,auto
629,311,2671959118,,456,1,1,454,1,1,1,1,1,1,0,5201685468,6678068362,thru,,,,SBT,"LINESTRING (-111.9289470 33.4213018, -111.9289509 33.4212164)",,,auto
630,312,6678068362,,454,1,1,516,1,1,1,1,1,1,0,2671959118,5201685467,thru,,,,SBT,"LINESTRING (-111.9289509 33.4212164, -111.9289557 33.4211311)",,,auto
631,312,6678068362,,517,1,1,455,1,1,1,1,1,1,0,5201685467,2671959118,thru,,,,NBT,"LINESTRING (-111.9289557 33.4211311, -111.9289509 33.4212164)",,,auto
632,313,5201685469,,458,1,1,460,1,1,2,1,1,1,0,5201685470,5201685472,thru,,,,EBT,"LINESTRING (-111.9293899 33.4226685, -111.9292509 33.4225835)",,,auto
633,313,5201685469,,461,1,1,459,1,1,1,1,1,1,0,5201685472,5201685470,thru,,,,WBT,"LINESTRING (-111.9292509 33.4225835, -111.9293899 33.4226685)",,,auto
634,314,5201685472,,460,1,1,462,1,1,1,2,1,1,0,5201685469,5201685471,thru,,,,EBT,"LINESTRING (-111.9291731 33.4225265, -111.9290609 33.4224178)",,,auto
635,314,5201685472,,463,1,1,461,1,1,1,1,1,1,0,5201685471,5201685469,thru,,,,NBT,"LINESTRING (-111.9290609 33.4224178, -111.9291731 33.4225265)",,,auto
636,315,5201685471,,462,1,2,464,1,2,2,3,2,2,0,5201685472,41714341,thru,,,,SBT,"LINESTRING (-111.9290921 33.4224515, -111.9290042 33.4223284)",,,auto
637,315,5201685471,,465,1,1,463,1,1,1,1,1,1,0,41714341,5201685472,thru,,,,NBT,"LINESTRING (-111.9290042 33.4223284, -111.9290921 33.4224515)",,,auto
638,316,5201685474,,469,1,1,502,1,1,1,1,1,1,0,316008315,6786314013,thru,,,,WBT,"LINESTRING (-111.9357496 33.4255103, -111.9359216 33.4255082)",,,auto
639,316,5201685474,,501,1,1,468,1,1,1,2,1,1,0,6786314013,316008315,thru,,,,EBT,"LINESTRING (-111.9359216 33.4255082, -111.9357496 33.4255103)",,,auto
640,319,316008195,,552,1,1,481,1,1,1,2,1,1,0,8444419082,41573982,thru,,,,EBT,"LINESTRING (-111.9270568 33.4188839, -111.9268992 33.4189419)",,,auto
641,321,41830286,,486,1,1,488,1,1,1,1,1,1,0,41830285,41800471,thru,,,,EBT,"LINESTRING (-111.9328635 33.4135696, -111.9326915 33.4135711)",,,auto
642,321,41830286,,486,1,1,541,1,1,1,1,1,1,,41830285,330683965,left,,,,EBL,"LINESTRING (-111.9328635 33.4135696, -111.9327781 33.4136427)",,,auto
643,321,41830286,,489,1,1,487,1,1,1,1,1,1,0,41800471,41830285,thru,,,,WBT,"LINESTRING (-111.9326915 33.4135711, -111.9328635 33.4135696)",,,auto
644,321,41830286,,489,1,1,541,1,1,1,1,1,1,,41800471,330683965,right,,,,WBR,"LINESTRING (-111.9326915 33.4135711, -111.9327781 33.4136427)",,,auto
645,321,41830286,,540,1,1,487,1,1,1,1,1,1,,330683965,41830285,right,,,,SBR,"LINESTRING (-111.9327781 33.4136427, -111.9328635 33.4135696)",,,auto
646,321,41830286,,540,1,1,488,1,1,1,1,1,1,,330683965,41800471,left,,,,SBL,"LINESTRING (-111.9327781 33.4136427, -111.9326915 33.4135711)",,,auto
647,323,5806210751,,492,1,2,493,1,2,2,2,2,2,0,41654675,330683967_330683942,thru,,,,SBT,"LINESTRING (-111.9301658 33.4159636, -111.9302782 33.4158543)",,,auto
648,324,330689687,,495,1,1,496,1,1,1,1,1,1,,,5201685461,right,,,,WBR,"LINESTRING (-111.9231225 33.4175835, -111.9232383 33.4175813)",,,auto
649,324,330689687,,600,1,1,494,1,1,1,1,1,1,,,,right,,,,NBR,"LINESTRING (-111.9231212 33.4174756, -111.9231225 33.4175835)",,,auto
650,324,330689687,,600,1,1,496,1,1,1,1,1,1,0,,5201685461,thru,,,,NBT,"LINESTRING (-111.9231212 33.4174756, -111.9232383 33.4175813)",,,auto
651,328,7265020286,,499,1,1,527,1,1,1,1,1,1,,1698683852_2625359008,7264975968,right,,,,WBR,"LINESTRING (-111.9411015 33.4204831, -111.9411874 33.4204857)",,,auto
652,328,7265020286,,526,1,1,500,1,1,1,1,1,1,,7265020287,1698683852_2625359008,right,,,,NBR,"LINESTRING (-111.9412007 33.4204567, -111.9411015 33.4204831)",,,auto
653,328,7265020286,,526,1,1,527,1,1,1,1,1,1,0,7265020287,7264975968,thru,,,,NBT,"LINESTRING (-111.9412007 33.4204567, -111.9411874 33.4204857)",,,auto
654,330,7125038250,,513,1,1,515,1,1,1,1,1,1,,41630202,7125038251,left,,,,WBL,"LINESTRING (-111.9411608 33.4264556, -111.9412479 33.4263827)",,,auto
655,331,7264975962,,522,1,1,518,1,1,1,1,1,1,0,7264975984,41563472,thru,,,,NBT,"LINESTRING (-111.9423296 33.4204761, -111.9423464 33.4205006)",,,auto
656,332,41563472,,518,1,1,519,1,1,1,1,1,1,,7264975962,,left,,,,WBL,"LINESTRING (-111.9423464 33.4205006, -111.9423866 33.4205074)",,,auto
657,332,41563472,,518,1,1,538,1,1,1,1,1,1,,7264975962,863736682,right,,,,WBR,"LINESTRING (-111.9423464 33.4205006, -111.9423740 33.4205808)",,,auto
658,332,41563472,,539,1,1,519,1,1,1,1,1,1,,863736682,,right,,,,SBR,"LINESTRING (-111.9423740 33.4205808, -111.9423866 33.4205074)",,,auto
659,335,7264975984,,521,1,1,522,1,1,1,1,1,1,,7265020297,7264975962,left,,,,EBL,"LINESTRING (-111.9423431 33.4204423, -111.9423296 33.4204761)",,,auto
660,335,7264975984,,521,1,1,529,1,1,1,1,1,1,0,7265020297,7265020285,thru,,,,EBT,"LINESTRING (-111.9423431 33.4204423, -111.9422424 33.4204715)",,,auto
661,335,7264975984,,528,1,1,522,1,1,1,1,1,1,,7265020285,7264975962,right,,,,WBR,"LINESTRING (-111.9422424 33.4204715, -111.9423296 33.4204761)",,,auto
662,336,7264975968,,527,1,1,523,1,1,1,1,1,1,,7265020286,7265020288,left,,,,NBL,"LINESTRING (-111.9411874 33.4204857, -111.9412016 33.4205119)",,,auto
663,337,7265020285,,524,1,1,525,1,1,1,1,1,1,,7265020288,7265020287,left,,,,WBL,"LINESTRING (-111.9412646 33.4205116, -111.9412649 33.4204559)",,,auto
664,337,7265020285,,524,1,1,528,1,1,1,1,1,1,0,7265020288,7264975984,thru,,,,WBT,"LINESTRING (-111.9412646 33.4205116, -111.9413657 33.4204823)",,,auto
665,337,7265020285,,529,1,1,525,1,1,1,1,1,1,0,7264975984,7265020287,thru,,,,EBT,"LINESTRING (-111.9413657 33.4204823, -111.9412649 33.4204559)",,,auto
666,338,7265020287,,525,1,1,526,1,1,1,1,1,1,,7265020285,7265020286,left,,,,EBL,"LINESTRING (-111.9412649 33.4204559, -111.9412007 33.4204567)",,,auto
667,338,7265020287,,525,1,1,530,1,1,1,1,1,1,,7265020285,41533538,right,,,,EBR,"LINESTRING (-111.9412649 33.4204559, -111.9412318 33.4203727)",,,auto
668,338,7265020287,,531,1,1,526,1,1,1,1,1,1,0,41533538,7265020286,thru,,,,NBT,"LINESTRING (-111.9412318 33.4203727, -111.9412007 33.4204567)",,,auto
669,339,8269005069,,543,1,2,611,1,2,2,2,2,2,,5261052497,5176314770_8269005064,left,,,,SBL,"LINESTRING (-111.9339905 33.4219956, -111.9339025 33.4219243)",,,auto
670,339,8269005069,,545,1,1,542,1,1,2,2,2,1,,8269005072_41714339,5261052497,left,,,,EBL,"LINESTRING (-111.9340745 33.4219228, -111.9339905 33.4219956)",,,auto
671,339,8269005069,,545,1,2,611,1,2,2,2,2,1,1,8269005072_41714339,5176314770_8269005064,thru,,,,EBT,"LINESTRING (-111.9340745 33.4219228, -111.9339025 33.4219243)",,,auto
672,340,8444419082,,549,1,1,551,1,1,1,1,1,1,0,41573982,4716102663,thru,,,,WBT,"LINESTRING (-111.9274946 33.4187430, -111.9276421 33.4186704)",,,auto
673,340,8444419082,,549,1,1,552,1,1,1,1,1,1,,41573982,316008195,right,,,,WBR,"LINESTRING (-111.9274946 33.4187430, -111.9274853 33.4187299)",,,auto
674,340,8444419082,,550,1,1,552,1,1,1,1,1,1,0,4716102663,316008195,thru,,,,EBT,"LINESTRING (-111.9276421 33.4186704, -111.9274853 33.4187299)",,,auto
675,342,5646687226,,555,1,1,598,1,1,1,1,1,1,0,41573980,330689192,thru,,,,EBT,"LINESTRING (-111.9255020 33.4168143, -111.9253300 33.4168113)",,,auto
676,342,5646687226,,599,1,1,556,1,1,1,1,1,1,0,330689192,41573980,thru,,,,WBT,"LINESTRING (-111.9253300 33.4168113, -111.9255020 33.4168143)",,,auto
677,344,8447095146,,563,1,1,561,1,1,1,1,1,1,,8447095134,4636339214,left,,,,EBL,"LINESTRING (-111.9389638 33.4203736, -111.9388991 33.4204985)",,,auto
678,345,8447095134,,562,1,1,563,1,1,1,1,1,1,,4636339214,8447095146,uturn,,,,WBU,"LINESTRING (-111.9391668 33.4205608, -111.9391885 33.4204257)",,,auto
679,345,8447095134,,562,1,1,574,1,1,1,1,1,1,0,4636339214,1698683852_2625359008,thru,,,,WBT,"LINESTRING (-111.9391668 33.4205608, -111.9392883 33.4204957)",,,auto
680,345,8447095134,,575,1,1,563,1,1,1,1,1,1,0,1698683852_2625359008,8447095146,thru,,,,EBT,"LINESTRING (-111.9392883 33.4204957, -111.9391885 33.4204257)",,,auto
681,349,41529740_2625359015,,2,1,1,253,2,2,1,2,1,1,,3101265641,4346581619,right,,,,EBR,"LINESTRING (-111.9401580 33.4243444, -111.9400713 33.4242728)",,,auto
682,349,41529740_2625359015,,2,1,1,160,1,1,1,1,1,1,0,3101265641,41529742,thru,,,,EBT,"LINESTRING (-111.9401580 33.4243444, -111.9398662 33.4243452)",,,auto
683,349,41529740_2625359015,,2,1,1,251,1,1,1,1,1,1,,3101265641,4346581622,left,,,,EBL,"LINESTRING (-111.9401580 33.4243444, -111.9399528 33.4244170)",,,auto
684,349,41529740_2625359015,,205,2,2,3,1,1,2,1,1,1,,4346581621,3101265641,right,,,,SBR,"LINESTRING (-111.9400734 33.4244171, -111.9401580 33.4243444)",,,auto
685,349,41529740_2625359015,,205,1,2,253,1,2,2,2,2,1,1,4346581621,4346581619,thru,,,,SBT,"LINESTRING (-111.9400734 33.4244171, -111.9400713 33.4242728)",,,auto
686,349,41529740_2625359015,,205,1,1,160,1,1,2,1,1,1,,4346581621,41529742,left,,,,SBL,"LINESTRING (-111.9400734 33.4244171, -111.9398662 33.4243452)",,,auto
687,349,41529740_2625359015,,205,1,1,251,1,1,2,1,1,1,,4346581621,4346581622,uturn,,,,SBU,"LINESTRING (-111.9400734 33.4244171, -111.9399528 33.4244170)",,,auto
688,349,41529740_2625359015,,161,1,1,3,1,1,1,1,1,1,0,41529742,3101265641,thru,,,,WBT,"LINESTRING (-111.9398662 33.4243452, -111.9401580 33.4243444)",,,auto
689,349,41529740_2625359015,,161,1,1,253,1,1,1,2,1,1,,41529742,4346581619,left,,,,WBL,"LINESTRING (-111.9398662 33.4243452, -111.9400713 33.4242728)",,,auto
690,349,41529740_2625359015,,161,1,1,251,1,1,1,1,1,1,,41529742,4346581622,right,,,,WBR,"LINESTRING (-111.9398662 33.4243452, -111.9399528 33.4244170)",,,auto
691,349,41529740_2625359015,,252,1,1,3,1,1,3,1,1,1,,4346581620,3101265641,left,,,,NBL,"LINESTRING (-111.9399537 33.4242727, -111.9401580 33.4243444)",,,auto
692,349,41529740_2625359015,,252,3,3,253,2,2,3,2,2,1,,4346581620,4346581619,uturn,,,,NBU,"LINESTRING (-111.9399537 33.4242727, -111.9400713 33.4242728)",,,auto
693,349,41529740_2625359015,,252,3,3,160,1,1,3,1,1,1,,4346581620,41529742,right,,,,NBR,"LINESTRING (-111.9399537 33.4242727, -111.9398662 33.4243452)",,,auto
694,349,41529740_2625359015,,252,2,2,251,1,1,3,1,1,1,0,4346581620,4346581622,thru,,,,NBT,"LINESTRING (-111.9399537 33.4242727, -111.9399528 33.4244170)",,,auto
695,350,316870186_2625358994,,185,2,2,16,2,2,2,2,2,1,,8813118513,316870046,right,,,,NBR,"LINESTRING (-111.9396393 33.4159072, -111.9395404 33.4159055)",,,auto
696,350,316870186_2625358994,,185,1,2,204,1,2,2,2,2,1,1,8813118513,2625358998,thru,,,,NBT,"LINESTRING (-111.9396393 33.4159072, -111.9395301 33.4161389)",,,auto
697,350,316870186_2625358994,,389,1,2,16,1,2,3,2,2,1,1,41624255,316870046,thru,,,,SBT,"LINESTRING (-111.9396273 33.4160298, -111.9395404 33.4159055)",,,auto
698,350,316870186_2625358994,,389,1,2,204,1,2,3,2,2,2,,41624255,2625358998,uturn,,,,SBU,"LINESTRING (-111.9396273 33.4160298, -111.9395301 33.4161389)",,,auto
699,350,316870186_2625358994,,142,1,2,16,1,2,4,2,2,2,,2625358988,316870046,uturn,,,,WBU,"LINESTRING (-111.9394471 33.4160127, -111.9395404 33.4159055)",,,auto
700,350,316870186_2625358994,,142,1,2,204,1,2,4,2,2,1,1,2625358988,2625358998,thru,,,,WBT,"LINESTRING (-111.9394471 33.4160127, -111.9395301 33.4161389)",,,auto
701,351,41662590_2941419917,,255,1,3,21,1,3,5,3,3,3,0,4346581618,1698683852_2625359008,thru,,,,SBT,"LINESTRING (-111.9400786 33.4220068, -111.9400832 33.4218626)",,,auto
702,351,41662590_2941419917,,255,4,4,297,2,2,5,2,2,1,,4346581618,4346605155,right,,,,SBR,"LINESTRING (-111.9400786 33.4220068, -111.9401664 33.4219341)",,,auto
703,351,41662590_2941419917,,255,5,5,144,2,2,5,2,2,1,,4346581618,4346586751,uturn,,,,SBU,"LINESTRING (-111.9400786 33.4220068, -111.9399098 33.4220080)",,,auto
704,351,41662590_2941419917,,255,1,1,416,1,1,5,2,2,1,,4346581618,2065989266_2916726375,left,,,,SBL,"LINESTRING (-111.9400786 33.4220068, -111.9398429 33.4218933)",,,auto
705,351,41662590_2941419917,,298,4,4,21,3,3,4,3,3,1,,4346605155,1698683852_2625359008,right,,,,EBR,"LINESTRING (-111.9401664 33.4219341, -111.9400832 33.4218626)",,,auto
706,351,41662590_2941419917,,298,1,1,144,1,1,4,2,2,1,,4346605155,4346586751,left,,,,EBL,"LINESTRING (-111.9401664 33.4219341, -111.9399098 33.4220080)",,,auto
707,351,41662590_2941419917,,298,2,3,416,1,2,4,2,2,2,0,4346605155,2065989266_2916726375,thru,,,,EBT,"LINESTRING (-111.9401664 33.4219341, -111.9398429 33.4218933)",,,auto
708,351,41662590_2941419917,,235,4,4,21,3,3,4,3,3,1,,4346577522,1698683852_2625359008,uturn,,,,NBU,"LINESTRING (-111.9399072 33.4218637, -111.9400832 33.4218626)",,,auto
709,351,41662590_2941419917,,235,1,1,297,1,1,4,2,2,1,,4346577522,4346605155,left,,,,NBL,"LINESTRING (-111.9399072 33.4218637, -111.9401664 33.4219341)",,,auto
710,351,41662590_2941419917,,235,1,2,144,1,2,4,2,2,1,1,4346577522,4346586751,thru,,,,NBT,"LINESTRING (-111.9399072 33.4218637, -111.9399098 33.4220080)",,,auto
711,351,41662590_2941419917,,235,3,3,416,2,2,4,2,2,1,,4346577522,2065989266_2916726375,right,,,,NBR,"LINESTRING (-111.9399072 33.4218637, -111.9398429 33.4218933)",,,auto
712,351,41662590_2941419917,,284,2,2,21,3,3,4,3,3,1,,4346605157,1698683852_2625359008,left,,,,WBL,"LINESTRING (-111.9398457 33.4219804, -111.9400832 33.4218626)",,,auto
713,351,41662590_2941419917,,284,1,2,297,1,2,4,2,2,1,1,4346605157,4346605155,thru,,,,WBT,"LINESTRING (-111.9398457 33.4219804, -111.9401664 33.4219341)",,,auto
714,351,41662590_2941419917,,284,4,4,144,2,2,4,2,2,1,,4346605157,4346586751,right,,,,WBR,"LINESTRING (-111.9398457 33.4219804, -111.9399098 33.4220080)",,,auto
715,351,41662590_2941419917,,284,1,1,416,1,1,4,2,2,1,,4346605157,2065989266_2916726375,uturn,,,,WBU,"LINESTRING (-111.9398457 33.4219804, -111.9398429 33.4218933)",,,auto
716,352,1698683852_2625359008,,21,1,3,422,1,3,3,3,3,3,0,41662590_2941419917,4346577516,thru,,,,SBT,"LINESTRING (-111.9400493 33.4205657, -111.9400455 33.4204215)",,,auto
717,352,1698683852_2625359008,,21,3,3,499,1,1,3,1,1,1,,41662590_2941419917,7265020286,right,,,,SBR,"LINESTRING (-111.9400493 33.4205657, -111.9401334 33.4204921)",,,auto
718,352,1698683852_2625359008,,21,1,1,240,1,1,3,2,2,1,,41662590_2941419917,4346577521,uturn,,,,SBU,"LINESTRING (-111.9400493 33.4205657, -111.9398865 33.4205625)",,,auto
719,352,1698683852_2625359008,,21,2,2,575,1,1,3,1,1,1,,41662590_2941419917,8447095134,left,,,,SBL,"LINESTRING (-111.9400493 33.4205657, -111.9397973 33.4204926)",,,auto
720,352,1698683852_2625359008,,500,1,1,422,3,3,1,3,1,1,,7265020286,4346577516,right,,,,EBR,"LINESTRING (-111.9401334 33.4204921, -111.9400455 33.4204215)",,,auto
721,352,1698683852_2625359008,,500,1,1,240,1,1,1,2,1,1,,7265020286,4346577521,left,,,,EBL,"LINESTRING (-111.9401334 33.4204921, -111.9398865 33.4205625)",,,auto
722,352,1698683852_2625359008,,500,1,1,575,1,1,1,1,1,1,0,7265020286,8447095134,thru,,,,EBT,"LINESTRING (-111.9401334 33.4204921, -111.9397973 33.4204926)",,,auto
723,352,1698683852_2625359008,,243,3,3,422,3,3,3,3,3,1,,4346577520,4346577516,uturn,,,,NBU,"LINESTRING (-111.9398793 33.4204183, -111.9400455 33.4204215)",,,auto
724,352,1698683852_2625359008,,243,1,1,499,1,1,3,1,1,1,,4346577520,7265020286,left,,,,NBL,"LINESTRING (-111.9398793 33.4204183, -111.9401334 33.4204921)",,,auto
725,352,1698683852_2625359008,,243,1,2,240,1,2,3,2,2,1,1,4346577520,4346577521,thru,,,,NBT,"LINESTRING (-111.9398793 33.4204183, -111.9398865 33.4205625)",,,auto
726,352,1698683852_2625359008,,243,3,3,575,1,1,3,1,1,1,,4346577520,8447095134,right,,,,NBR,"LINESTRING (-111.9398793 33.4204183, -111.9397973 33.4204926)",,,auto
727,352,1698683852_2625359008,,574,1,1,422,1,1,1,3,1,1,,8447095134,4346577516,left,,,,WBL,"LINESTRING (-111.9397973 33.4204926, -111.9400455 33.4204215)",,,auto
728,352,1698683852_2625359008,,574,1,1,499,1,1,1,1,1,1,0,8447095134,7265020286,thru,,,,WBT,"LINESTRING (-111.9397973 33.4204926, -111.9401334 33.4204921)",,,auto
729,352,1698683852_2625359008,,574,1,1,240,2,2,1,2,1,1,,8447095134,4346577521,right,,,,WBR,"LINESTRING (-111.9397973 33.4204926, -111.9398865 33.4205625)",,,auto
730,353,1698683826_2625359006,,23,1,1,246,3,3,1,3,1,1,,41533538,41662596,right,,,,EBR,"LINESTRING (-111.9401135 33.4190635, -111.9400261 33.4189831)",,,auto
731,353,1698683826_2625359006,,23,1,1,58,1,1,1,1,1,1,0,41533538,41995466,thru,,,,EBT,"LINESTRING (-111.9401135 33.4190635, -111.9397684 33.4190637)",,,auto
732,353,1698683826_2625359006,,23,1,1,242,1,1,1,2,1,1,,41533538,4346577515,left,,,,EBL,"LINESTRING (-111.9401135 33.4190635, -111.9398570 33.4191296)",,,auto
733,353,1698683826_2625359006,,244,3,3,22,1,1,4,1,1,1,,4346577516,41533538,right,,,,SBR,"LINESTRING (-111.9400300 33.4191273, -111.9401135 33.4190635)",,,auto
734,353,1698683826_2625359006,,244,1,3,246,1,3,4,3,3,3,0,4346577516,41662596,thru,,,,SBT,"LINESTRING (-111.9400300 33.4191273, -111.9400261 33.4189831)",,,auto
735,353,1698683826_2625359006,,244,1,1,58,1,1,4,1,1,1,,4346577516,41995466,left,,,,SBL,"LINESTRING (-111.9400300 33.4191273, -111.9397684 33.4190637)",,,auto
736,353,1698683826_2625359006,,244,4,4,242,2,2,4,2,2,1,,4346577516,4346577515,uturn,,,,SBU,"LINESTRING (-111.9400300 33.4191273, -111.9398570 33.4191296)",,,auto
737,353,1698683826_2625359006,,57,1,1,22,1,1,1,1,1,1,0,41995466,41533538,thru,,,,WBT,"LINESTRING (-111.9397684 33.4190637, -111.9401135 33.4190635)",,,auto
738,353,1698683826_2625359006,,57,1,1,246,1,1,1,3,1,1,,41995466,41662596,left,,,,WBL,"LINESTRING (-111.9397684 33.4190637, -111.9400261 33.4189831)",,,auto
739,353,1698683826_2625359006,,57,1,1,242,2,2,1,2,1,1,,41995466,4346577515,right,,,,WBR,"LINESTRING (-111.9397684 33.4190637, -111.9398570 33.4191296)",,,auto
740,353,1698683826_2625359006,,241,2,2,22,1,1,3,1,1,1,,4346577514,41533538,left,,,,NBL,"LINESTRING (-111.9398515 33.4189854, -111.9401135 33.4190635)",,,auto
741,353,1698683826_2625359006,,241,1,1,246,1,1,3,3,3,1,,4346577514,41662596,uturn,,,,NBU,"LINESTRING (-111.9398515 33.4189854, -111.9400261 33.4189831)",,,auto
742,353,1698683826_2625359006,,241,3,3,58,1,1,3,1,1,1,,4346577514,41995466,right,,,,NBR,"LINESTRING (-111.9398515 33.4189854, -111.9397684 33.4190637)",,,auto
743,353,1698683826_2625359006,,241,1,2,242,1,2,3,2,2,1,1,4346577514,4346577515,thru,,,,NBT,"LINESTRING (-111.9398515 33.4189854, -111.9398570 33.4191296)",,,auto
744,354,41714336_2860653270,,558,1,1,32,2,2,1,2,1,1,,2321431315,8269005072_41714339,right,,,,NBR,"LINESTRING (-111.9366609 33.4218369, -111.9365754 33.4219082)",,,auto
745,354,41714336_2860653270,,558,1,1,566,1,1,1,2,1,1,,2321431315,2065989266_2916726375,left,,,,NBL,"LINESTRING (-111.9366609 33.4218369, -111.9367480 33.4219910)",,,auto
746,354,41714336_2860653270,,558,1,1,568,1,1,1,1,1,1,0,2321431315,8444581043,thru,,,,NBT,"LINESTRING (-111.9366609 33.4218369, -111.9366621 33.4220633)",,,auto
747,354,41714336_2860653270,,569,1,2,32,1,2,2,2,2,1,1,2065989266_2916726375,8269005072_41714339,thru,,,,EBT,"LINESTRING (-111.9367474 33.4219096, -111.9365754 33.4219082)",,,auto
748,354,41714336_2860653270,,569,2,2,557,1,1,2,1,1,1,,2065989266_2916726375,2321431315,right,,,,EBR,"LINESTRING (-111.9367474 33.4219096, -111.9366609 33.4218369)",,,auto
749,354,41714336_2860653270,,569,1,1,568,1,1,2,1,1,1,,2065989266_2916726375,8444581043,left,,,,EBL,"LINESTRING (-111.9367474 33.4219096, -111.9366621 33.4220633)",,,auto
750,354,41714336_2860653270,,159,1,1,557,1,1,2,1,1,1,,8269005072_41714339,2321431315,left,,,,WBL,"LINESTRING (-111.9365758 33.4219912, -111.9366609 33.4218369)",,,auto
751,354,41714336_2860653270,,159,1,2,566,1,2,2,2,2,1,1,8269005072_41714339,2065989266_2916726375,thru,,,,WBT,"LINESTRING (-111.9365758 33.4219912, -111.9367480 33.4219910)",,,auto
752,354,41714336_2860653270,,159,2,2,568,1,1,2,1,1,1,,8269005072_41714339,8444581043,right,,,,WBR,"LINESTRING (-111.9365758 33.4219912, -111.9366621 33.4220633)",,,auto
753,354,41714336_2860653270,,567,1,1,32,1,1,1,2,1,1,,8444581043,8269005072_41714339,left,,,,SBL,"LINESTRING (-111.9366621 33.4220633, -111.9365754 33.4219082)",,,auto
754,354,41714336_2860653270,,567,1,1,557,1,1,1,1,1,1,0,8444581043,2321431315,thru,,,,SBT,"LINESTRING (-111.9366621 33.4220633, -111.9366609 33.4218369)",,,auto
